Home Team,Away Team,Venue,Match Week,Date,Avg Simulated Home Points,Avg Simulated Away Points
The Squash Club 3,Tuen Mun Squash Club,Cornwall Street Squash Centre,19,2025-03-25,3.2757275727572757,2.7242724272427243
Kinetic 3,BOSS,HK Squash Centre,19,2025-03-25,3.124612461246125,2.875387538753875
i-Mask Advance Squash Club 4,HKCC Tuesday Night Rockers,Cornwall Street Squash Centre,19,2025-03-25,2.8367836783678366,3.1632163216321634
7NT,Sha Tin 5,Cornwall Street Squash Centre,19,2025-03-25,1.8968896889688969,4.103110311031103
Invader Squash,Global Squash 2,Harbour Road Sports Centre,19,2025-03-25,2.514851485148515,3.485148514851485
Global Squash 2,7NT,Harbour Road Sports Centre,20,2025-04-01,3.3318331833183317,2.6681668166816683
Sha Tin 5,i-Mask Advance Squash Club 4,Cornwall Street Squash Centre,20,2025-04-01,3.982898289828983,2.017101710171017
HKCC Tuesday Night Rockers,Kinetic 3,Hong Kong Cricket Club,20,2025-04-01,3.013101310131013,2.986898689868987
BOSS,The Squash Club 3,Cornwall Street Squash Centre,20,2025-04-01,2.8418841884188417,3.1581158115811583
Tuen Mun Squash Club,Star River 1,Cornwall Street Squash Centre,20,2025-04-01,3.0952095209520953,2.9047904790479047
Star River 1,BOSS,Cornwall Street Squash Centre,21,2025-04-08,2.802080208020802,3.197919791979198
The Squash Club 3,HKCC Tuesday Night Rockers,Cornwall Street Squash Centre,21,2025-04-08,3.502050205020502,2.497949794979498
Kinetic 3,Sha Tin 5,HK Squash Centre,21,2025-04-08,2.5893589358935896,3.4106410641064104
i-Mask Advance Squash Club 4,Global Squash 2,Cornwall Street Squash Centre,21,2025-04-08,3.075207520752075,2.924792479247925
7NT,Invader Squash,Cornwall Street Squash Centre,21,2025-04-08,3.519251925192519,2.480748074807481
Tuen Mun Squash Club,The Squash Club 3,Cornwall Street Squash Centre,22,2025-04-29,2.7184718471847185,3.2815281528152815
BOSS,Kinetic 3,Cornwall Street Squash Centre,22,2025-04-29,3.1857185718571857,2.8142814281428143
HKCC Tuesday Night Rockers,i-Mask Advance Squash Club 4,Hong Kong Cricket Club,22,2025-04-29,3.5175517551755178,2.4824482448244822
Sha Tin 5,7NT,Cornwall Street Squash Centre,22,2025-04-29,4.100410041004101,1.8995899589958996
Global Squash 2,Invader Squash,HK Squash Centre,22,2025-04-29,3.652265226522652,2.347734773477348
