Home Team,Away Team,Venue,Match Week,Date,Avg Simulated Home Points,Avg Simulated Away Points
RELAY 2,Electrify Squash Div 15,Sir Denys Roberts Squash Court,18,2025-03-29,2.9473947394739475,3.0526052605260525
Electrify Squash Div 15,Squashathon MeGa,HK Squash Centre,19,2025-04-05,3.8827882788278827,2.1172117211721173
Fusion Squash Club 3,Serve - Ivors,HK Squash Centre,19,2025-04-05,3.6045604560456046,2.3954395439543954
TNG 3,Squash-On,HK Squash Centre,19,2025-04-05,2.3151315131513153,3.6848684868486847
i-Mask Advance Squash Club 6,RELAY 2,HK Squash Centre,19,2025-04-05,2.1376137613761377,3.8623862386238623
i-Mask Advance Squash Club 6,Electrify Squash Div 15,Cornwall Street Squash Centre,20,2025-04-12,1.9635963596359636,4.036403640364036
Squash-On,RELAY 2,HK Squash Centre,20,2025-04-12,2.768976897689769,3.231023102310231
Serve - Ivors,TNG 3,HK Squash Centre,20,2025-04-12,2.5993599359935993,3.4006400640064007
Squashathon MeGa,Fusion Squash Club 3,HK Squash Centre,20,2025-04-12,3.645964596459646,2.354035403540354
i-Mask Advance Squash Club 6,Electrify Squash Div 15,Cornwall Street Squash Centre,21,2025-04-26,1.9665966596659665,4.033403340334034
Squash-On,RELAY 2,HK Squash Centre,21,2025-04-26,2.8315831583158317,3.1684168416841683
Serve - Ivors,TNG 3,HK Squash Centre,21,2025-04-26,2.598159815981598,3.401840184018402
Squashathon MeGa,Fusion Squash Club 3,HK Squash Centre,21,2025-04-26,3.6175617561756175,2.3824382438243825
