Team,Most Games,Most Wins,Highest Win Percentage
Hong Kong Cricket Club M3,"Poole-Wilson Michael, Bernard Edwin (10)",Poole-Wilson Michael (7),Poole-Wilson Michael (70.0%)
Hong Kong Football Club M3A,Thompson John (12),Thompson John (8),"Li Samuel Kwok Sing, Yeung Tak Keung (100.0%)"
Hong Kong Football Club M3B,"Tanner Julian, Padgaonkar Ashwin, Schultz Nikolaj (11)","Tanner Julian, Schultz Nikolaj (7)","Tanner Julian, Schultz Nikolaj (63.6%)"
Kowloon Cricket Club M3,Choy Yuk Kwong Donnie (14),Choy Yuk Kwong Donnie (6),Tsang Wai Kit Paul (44.4%)
Old Squash Fellows,Leung Dick Kan Fai (12),Leung Dick Kan Fai (11),Leung Dick Kan Fai (91.7%)
Royal Hong Kong Yacht Club M3,Cheng Victor Kwok Wai (13),Cheng Victor Kwok Wai (12),Cheng Victor Kwok Wai (92.3%)
Titlows Squash Team,"Au Ming Chung Sampson, Yung Kai Sing (15)",Au Ming Chung Sampson (5),Au Ming Chung Sampson (33.3%)
United Services Recreation Club M3,"Bidal Jay, Freeman Neil (12)",Freeman Neil (12),"Chow Ming Hei Quincy, Freeman Neil, Cheng Jonathan Yee Fung, Lai Kwok Wai Wilfred (100.0%)"
