Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Royal Hong Kong Yacht Club Div 15,15,12,3,67,55,20,0,5,0,0
Squashathon One,15,9,6,53,44,31,1,5,0,0
Hong Kong Cricket Club 8,17,7,10,48,41,44,1,5,0,2
Physical Chess 5,15,9,6,45,38,37,3,3,2,0
HKIS Div 15,15,9,6,44,35,40,5,0,0,2
United Services Recreation Club 4,15,6,9,36,32,43,2,2,2,0
Sha Tin 7,16,2,14,27,25,55,8,0,0,0
