Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Sha Tin 3,16,16,0,82,66,14,0,3,0,0
Hong Kong Football Club 8,16,12,4,64,52,28,3,5,0,0
Ladies Recreation Club Div 8,16,12,4,62,51,29,5,0,0,0
Squashathon Zero,16,7,9,49,42,38,0,1,0,1
Striving Squash,16,7,9,46,39,41,1,2,0,0
Physical Chess 3,16,6,10,41,35,45,4,3,0,0
TOMCAT,16,6,10,33,28,52,3,0,1,0
i-Mask Advance Squash Club 2,16,2,14,27,25,55,3,1,0,0
Kinetic 2,16,4,12,26,22,58,2,6,0,0
