Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6,7,8,9,10,11,12
Greenfield,22,16.78689344672336,5.2131065532766385,89.54927463731866,99.69984992496248,44.37218609304652,31.915957978989496,15.457728864432216,7.953976988494247,0.2001000500250125,0.05002501250625312,0.05002501250625312,0.0,0.0,0.0,0.0,0.0
TNG 1,22,16.65632816408204,5.343671835917959,88.99849924962481,99.54977488744373,39.66983491745873,33.71685842921461,16.65832916458229,9.504752376188094,0.4502251125562781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNG 2,22,15.676838419209604,6.323161580790395,83.11105552776388,95.34767383691846,8.104052026013006,17.858929464732366,32.7663831915958,36.61830915457729,3.9019509754877437,0.6003001500750376,0.1500750375187594,0.0,0.0,0.0,0.0,0.0
Royal Hong Kong Yacht Club Div 13,22,15.395197598799399,6.6048024012006,82.975987993997,94.99749874937467,7.8039019509754874,16.30815407703852,33.91695847923962,36.96848424212106,4.352176088044022,0.5502751375687844,0.10005002501250625,0.0,0.0,0.0,0.0,0.0
Squashathon PLZ,22,11.031015507753878,10.968984492246122,70.00950475237619,7.903951975987994,0.05002501250625312,0.2001000500250125,1.0005002501250626,6.653326663331666,57.77888944472236,22.56128064032016,9.354677338669335,1.8009004502251125,0.5002501250625313,0.10005002501250625,0.0,0.0
Arctic Circle,22,10.496748374187094,11.503251625812906,64.95497748874436,1.550775387693847,0.0,0.0,0.1500750375187594,1.4007003501750876,19.30965482741371,37.6688344172086,28.8144072036018,9.504752376188094,2.2511255627813904,0.750375187593797,0.1500750375187594,0.0
North District Sports Association 2,22,10.531265632816408,11.468734367183592,63.055027513756876,0.9004502251125563,0.0,0.0,0.05002501250625312,0.8504252126063032,11.805902951475739,29.214607303651825,36.11805902951476,15.407703851925964,4.4022011005502755,1.7008504252126064,0.3501750875437719,0.10005002501250625
M&M Squash,22,9.598299149574787,12.401700850425213,56.68784392196098,0.05002501250625312,0.0,0.0,0.0,0.05002501250625312,2.1510755377688846,7.903951975987994,18.159079539769884,41.770885442721365,18.05902951475738,7.703851925962982,2.8014007003501753,1.4007003501750876
Bravo D13,22,6.692846423211606,15.307153576788394,50.71685842921461,0.0,0.0,0.0,0.0,0.0,0.05002501250625312,0.6503251625812907,3.1015507753876936,14.357178589294648,30.61530765382691,24.912456228114056,17.508754377188595,8.804402201100551
Physical Chess 4,22,5.883941970985493,16.116058029014507,48.96298149074537,0.0,0.0,0.0,0.0,0.0,0.0,0.4502251125562781,2.2511255627813904,9.154577288644322,20.710355177588795,27.163581790895446,24.562281140570285,15.70785392696348
Vitality Squash 3,22,7.27263631815908,14.72736368184092,46.33566783391696,0.0,0.0,0.0,0.0,0.0,0.0,0.2001000500250125,1.4507253626813406,5.252626313156578,14.207103551775887,22.061030515257627,27.263631815907953,29.5647823911956
Star River 3,22,5.977988994497249,16.02201100550275,44.642321160580295,0.0,0.0,0.0,0.0,0.0,0.0,0.1500750375187594,0.4502251125562781,2.751375687843922,9.254627313656828,15.607803901950975,27.363681840920464,44.422211105552776
