Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Hong Kong Football Club 7B,66.66666666666666,88.88888888888889,88.88888888888889,77.77777777777779,50.0,74.44444444444444,44
Physical Chess 2,66.66666666666666,50.0,83.33333333333334,66.66666666666666,66.66666666666666,66.66666666666666,30
i-Mask Advance Squash Club 1,100.0,80.0,40.0,60.0,40.0,64.0,25
UST,66.66666666666666,100.0,66.66666666666666,50.0,20.0,60.666666666666664,29
Hong Kong Football Club 7A,22.22222222222222,22.22222222222222,77.77777777777779,55.55555555555556,87.5,53.05555555555556,44
Xavier,66.66666666666666,50.0,50.0,60.0,0.0,45.33333333333333,25
Social Squash Team,25.0,12.5,50.0,37.5,71.42857142857143,39.28571428571429,39
Thunder 1,33.33333333333333,50.0,50.0,50.0,0.0,36.666666666666664,29
Hong Kong Cricket Club D7A,37.5,44.44444444444444,33.33333333333333,50.0,16.666666666666664,36.388888888888886,40
Hong Kong Cricket Club D7B,12.5,12.5,25.0,62.5,62.5,35.0,40
Kinetic 1,44.44444444444444,0.0,11.11111111111111,33.33333333333333,28.57142857142857,23.49206349206349,43
