Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Sha Tin 4,100.0,100.0,80.0,60.0,100.0,88.0,25
RELAY 1,100.0,100.0,80.0,80.0,50.0,82.0,24
Thunder 2,40.0,40.0,80.0,60.0,75.0,59.0,24
Kwai Tsing District Squash Club,60.0,60.0,40.0,60.0,60.0,56.0,25
United Services Recreation Club 3,70.0,60.0,70.0,40.0,30.0,54.0,50
Hong Kong Cricket Club D10,60.0,50.0,50.0,20.0,50.0,46.0,48
Banbil,28.57142857142857,42.857142857142854,57.14285714285714,57.14285714285714,40.0,45.14285714285714,33
Squashathon Advance,0.0,50.0,25.0,25.0,57.14285714285714,31.428571428571427,39
i-Mask Advance Squash Club 4,40.0,0.0,0.0,25.0,66.66666666666666,26.333333333333332,22
Bravo D10,20.0,20.0,20.0,20.0,20.0,20.0,25
Mercury,12.5,25.0,12.5,0.0,33.33333333333333,16.666666666666664,38
