Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Kowloon Cricket Club M3,13,12,1,62,50,15,0,0,0,0
Hong Kong Football Club M3A,13,8,5,54,46,19,0,2,0,0
Hong Kong Cricket Club M3,13,8,5,50,42,23,2,2,0,0
Hong Kong Football Club M3B,13,9,4,46,37,28,0,1,0,0
Royal Hong Kong Yacht Club M3,12,5,7,34,29,31,0,0,0,0
Titlows Squash Master,13,2,11,15,13,52,0,5,0,0
OSF,13,1,12,9,8,57,8,0,0,0
