Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Sha Tin 3,13,11,2,58,47,18,0,0,0,1
i-Mask Advance Squash Club 2,12,10,2,52,42,18,1,1,0,0
Squashathon Zero,13,9,4,52,43,22,0,1,0,0
Physical Chess 3,13,7,6,42,35,30,2,0,0,0
Kinetic 2,13,4,9,31,27,38,1,8,0,0
TOMCAT,13,4,9,30,26,39,1,1,0,0
LONGVIEW,13,0,13,4,5,60,6,0,1,0
