Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,avg_win_perc,Total Rubbers
JESSICA Mochis,66.66666666666666,100.0,100.0,100.0,91.66666666666666,12
JESSICA L4,33.33333333333333,100.0,66.66666666666666,66.66666666666666,66.66666666666666,12
Squashathon Ladies,75.0,66.66666666666666,50.0,66.66666666666666,64.58333333333333,14
Hong Kong Football Club L4,66.66666666666666,33.33333333333333,50.0,100.0,62.5,10
Kwai Tsing District Squash Club L4,100.0,0.0,0.0,100.0,50.0,4
Hong Kong Football Club JSA,33.33333333333333,50.0,50.0,50.0,45.83333333333333,9
Hong Kong Cricket Club L4,50.0,25.0,25.0,0.0,25.0,16
Hong Kong Cricket Club Rockettes,25.0,25.0,25.0,0.0,18.75,16
The Squash Club L4,33.33333333333333,0.0,0.0,33.33333333333333,16.666666666666664,12
