Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Sha Tin 4,100.0,100.0,100.0,100.0,100.0,100.0,5
Hong Kong Cricket Club D10,100.0,100.0,100.0,50.0,66.66666666666666,83.33333333333333,19
RELAY 1,100.0,100.0,100.0,100.0,0.0,80.0,10
Thunder 2,100.0,0.0,100.0,100.0,100.0,80.0,5
Mercury,50.0,100.0,50.0,50.0,50.0,60.0,10
Kwai Tsing District Squash Club,66.66666666666666,66.66666666666666,0.0,66.66666666666666,66.66666666666666,53.33333333333333,15
i-Mask Advance Squash Club 4,0.0,50.0,50.0,50.0,100.0,50.0,10
United Services Recreation Club 3,20.0,20.0,20.0,40.0,40.0,28.0,25
Squashathon Advance,25.0,50.0,0.0,25.0,0.0,20.0,20
Bravo D10,50.0,0.0,50.0,0.0,0.0,20.0,10
Banbil,33.33333333333333,0.0,0.0,33.33333333333333,0.0,13.333333333333332,14
