Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
SKCSC M4,16.666666666666657,83.33333333333334,52.38095238095238,66.66666666666667,35.71428571428571,50.95238095238096
United Services Recreation Club M4,0.0,42.857142857142854,14.285714285714285,42.857142857142854,66.66666666666667,33.33333333333332
Hong Kong Football Club M4B,31.42857142857143,22.85714285714286,8.57142857142857,17.85714285714286,21.42857142857143,20.42857142857143
Royal Hong Kong Yacht Club M4,22.22222222222222,8.333333333333329,22.22222222222222,11.11111111111111,33.33333333333333,19.444444444444443
Bolton,66.66666666666667,16.66666666666667,0.0,-20.0,30.0,18.666666666666668
Hong Kong Club Blue,0.0,0.0,28.57142857142857,42.857142857142854,14.285714285714285,17.14285714285714
Kowloon Cricket Club M4,-14.285714285714285,0.0,0.0,28.571428571428577,28.57142857142857,8.57142857142857
WAKO,-50.0,0.0,33.33333333333333,0.0,50.0,6.666666666666671
Hong Kong Football Club M4A,-30.0,-16.666666666666657,-13.333333333333343,26.666666666666657,26.666666666666657,-1.3333333333333428
Hong Kong Cricket Club M4,-21.42857142857143,-23.80952380952381,9.523809523809518,21.42857142857143,7.142857142857146,-1.4285714285714235
