Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
TNGX,25.0,-25.0,50.0,25.0,25.0,20.0
Hong Kong Cricket Club D4A,0.0,33.33333333333333,0.0,23.333333333333336,35.0,18.333333333333332
YLJR,-25.0,50.0,50.0,0.0,16.666666666666657,18.33333333333333
Hong Kong Cricket Club D4B,0.0,0.0,33.33333333333333,33.33333333333333,16.666666666666664,16.666666666666664
Hong Kong Football Club 4A,-16.66666666666667,33.33333333333334,0.0,0.0,58.33333333333334,15.000000000000007
The Squash Club 1,0.0,-8.333333333333329,25.0,25.0,25.0,13.333333333333336
Sha Tin 1,0.0,60.0,-6.666666666666657,-40.0,25.0,7.666666666666671
Hong Kong Football Club 4B,11.42857142857143,-2.857142857142854,11.42857142857143,-17.14285714285714,-40.0,-7.4285714285714235
Kowloon Cricket Club 4,-14.285714285714285,-28.57142857142857,-14.285714285714292,7.142857142857139,0.0,-10.0
X-Alpha 2,-35.0,-25.0,-25.0,-25.0,0.0,-22.0
