Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,avg_win_perc
Hong Kong Football Club L3A,0.0,100.0,50.0,0.0,37.5
JESSICA L3,-30.0,25.0,-25.0,25.0,-1.25
Hong Kong Cricket Club L3,-20.0,20.0,-10.0,-25.0,-8.75
Hong Kong Football Club L3C,-50.0,0.0,16.666666666666657,-50.0,-20.833333333333336
Hong Kong Football Club L3B,-100.0,-33.33333333333333,-66.66666666666666,-50.0,-62.49999999999999
