Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc
Hong Kong Football Club M1A,-16.666666666666657,-16.666666666666657,0.0,-11.1111111111111
Hong Kong Cricket Club M1B,-6.666666666666671,-41.66666666666667,0.0,-16.111111111111118
Squashathon M+,-25.0,-25.0,-5.0,-18.333333333333332
Hong Kong Football Club M1B,0.0,-66.66666666666667,0.0,-22.22222222222223
Hong Kong Cricket Club M1A,0.0,-66.66666666666667,0.0,-22.222222222222236
