Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Kinetic 3,16.666666666666664,50.0,0.0,50.0,-16.666666666666657,20.000000000000004
Twister,8.333333333333329,25.0,25.0,50.0,-8.333333333333343,20.0
Kowloon Cricket Club 9,45.71428571428571,-11.42857142857143,22.857142857142854,22.857142857142854,-11.42857142857143,13.714285714285708
i-Mask Advance Squash Club 3,50.0,-50.0,25.0,25.0,0.0,10.0
The Hong Kong Jockey Club Div 9,14.285714285714285,-14.285714285714285,-14.285714285714285,14.285714285714285,23.809523809523803,4.761904761904759
Hong Kong Football Club 9,26.190476190476204,28.57142857142857,-38.0952380952381,7.142857142857146,-4.761904761904773,3.8095238095238173
Centre Squash,33.333333333333336,-16.666666666666657,-33.33333333333334,16.666666666666657,16.666666666666657,3.3333333333333357
BOSS,0.0,0.0,-50.0,8.333333333333329,25.0,-3.3333333333333357
HKPF Squash Team,33.33333333333334,-33.33333333333333,0.0,-33.33333333333333,-50.0,-16.666666666666664
The Squash Club 2,0.0,-25.0,-25.0,0.0,-50.0,-20.0
