Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Star River 1,30.0,5.0,50.0,25.0,-16.66666666666667,18.666666666666657
CSD Squash Team,40.0,60.0,-25.0,0.0,0.0,15.0
Royal Hong Kong Yacht Club Div 12,0.0,37.5,12.5,0.0,-3.5714285714285694,9.285714285714292
Latecomers,-6.666666666666657,0.0,0.0,0.0,0.0,-1.3333333333333321
Hong Kong Football Club 12A,0.0,-32.14285714285714,52.38095238095237,-16.666666666666686,-26.66666666666667,-4.61904761904762
Global Squash 2,-75.0,50.0,-62.5,50.0,0.0,-7.5
Sha Tin 5,-10.0,10.0,-60.0,-40.0,0.0,-20.0
Hong Kong Football Club 12B,3.3333333333333357,-13.333333333333329,-26.666666666666657,-30.0,-35.0,-20.33333333333333
Physical Chess 4,-17.142857142857146,-33.33333333333334,-46.66666666666667,-20.0,0.0,-23.42857142857143
SKCSC Div 12,-13.333333333333329,-30.0,-50.0,-20.0,-20.0,-26.666666666666664
Winter Warriors,5.0,-10.0,-60.0,10.0,-100.0,-31.0
