Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Electrify Squash Div 6,0.0,0.0,-15.0,25.0,75.0,17.0
Hong Kong Football Club 6A,-20.0,-5.0,30.0,15.0,20.0,8.0
Hong Kong Football Club 6B,0.0,-20.0,20.0,20.0,0.0,4.0
Global Squash 1,-13.333333333333329,10.0,13.333333333333343,-30.0,40.0,4.0
Ladies Recreation Club Div 6,4.166666666666671,12.5,-4.761904761904759,2.857142857142854,0.0,2.952380952380956
Kowloon Cricket Club 6A,0.0,-17.142857142857146,-17.142857142857146,8.57142857142857,33.33333333333334,1.5238095238095255
Hong Kong Football Club 6C,8.333333333333343,8.333333333333336,0.0,-8.333333333333329,-16.66666666666667,-1.6666666666666643
Hong Kong Cricket Club D6,28.57142857142857,16.666666666666664,-71.42857142857143,23.809523809523803,-7.142857142857139,-1.904761904761905
Uncles,-9.523809523809518,4.761904761904773,-7.142857142857146,-40.47619047619049,31.42857142857143,-4.190476190476183
X-Alpha 3,12.5,-15.0,-7.5,-50.0,25.0,-7.0
Kowloon Cricket Club 6B,-21.42857142857143,-25.0,0.0,0.0,-8.333333333333343,-10.952380952380963
Fusion Squash Club 1,-31.42857142857143,0.0,-30.0,6.666666666666657,-40.0,-18.952380952380963
