Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Hong Kong Football Club L2B,25.0,-33.33333333333334,0.0,50.0,0.0,8.333333333333329
JESSICA L2 [withdrawal],0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong Cricket Club L2,-26.66666666666667,-20.0,0.0,25.0,0.0,-4.333333333333336
Kowloon Cricket Club L2A,100.0,0.0,-50.0,-100.0,0.0,-10.0
Kowloon Cricket Club L2B,-26.666666666666657,-40.0,-6.666666666666657,-20.0,0.0,-18.666666666666657
Hong Kong Football Club L2A,-25.0,-41.66666666666666,-33.33333333333333,-33.33333333333333,0.0,-26.666666666666664
