Home Team,Away Team,Venue,Match Week,Date
Vitality Squash 1,UST,HK Squash Centre,15,2025-02-19
X-Alpha 3,The Best Group 1,Cornwall Street Squash Centre,15,2025-02-19
Hong Kong Cricket Club 5,Hong Kong Football Club 7A,Hong Kong Cricket Club,15,2025-02-19
The Best Group 1,Hong Kong Cricket Club 5,Cornwall Street Squash Centre,16,2025-02-26
UST,X-Alpha 3,Cornwall Street Squash Centre,16,2025-02-26
Kinetic 1,Vitality Squash 1,HK Squash Centre,16,2025-02-26
X-Alpha 3,Kinetic 1,Cornwall Street Squash Centre,17,2025-03-05
UST,Hong Kong Cricket Club 5,Cornwall Street Squash Centre,17,2025-03-05
Hong Kong Football Club 7A,The Best Group 1,Hong Kong Football Club,17,2025-03-05
UST,Hong Kong Football Club 7A,Cornwall Street Squash Centre,18,2025-03-12
Kinetic 1,Hong Kong Cricket Club 5,HK Squash Centre,18,2025-03-12
Vitality Squash 1,X-Alpha 3,HK Squash Centre,18,2025-03-12
Hong Kong Cricket Club 5,Vitality Squash 1,Hong Kong Cricket Club,19,2025-03-19
Hong Kong Football Club 7A,Kinetic 1,Hong Kong Football Club,19,2025-03-19
The Best Group 1,UST,Cornwall Street Squash Centre,19,2025-03-19
The Best Group 1,Kinetic 1,Cornwall Street Squash Centre,20,2025-03-26
Vitality Squash 1,Hong Kong Football Club 7A,HK Squash Centre,20,2025-03-26
X-Alpha 3,Hong Kong Cricket Club 5,Cornwall Street Squash Centre,20,2025-03-26
Hong Kong Cricket Club 5,The Best Group 1,Hong Kong Cricket Club,21,2025-04-02
X-Alpha 3,UST,Cornwall Street Squash Centre,21,2025-04-02
Vitality Squash 1,Kinetic 1,HK Squash Centre,21,2025-04-02
