Team,Played,Won,Lost,Points
Hong Kong Football Club 6,21,19,2,102
Perrier Sergio Tacchini KCC 4,21,18,3,100
That's 3,21,10,11,64
Global 1,21,10,11,59
Hong Kong Cricket Club 3,21,9,12,48
Discovery Bay,21,9,12,45
Runners,20,4,16,26
Island Squash Racquet Club,20,4,16,9
