Team,Played,Won,Lost,Points
The Zero Squash Club 5,22,20,2,111
Head Shatin 7,22,19,3,108
That's 5,22,19,3,108
Hong Kong Football Club 19,21,14,7,87
Hong Kong Cricket Club Junior 3,22,14,8,72
i-Mask Advance Squash Club 16,21,10,11,49
KYS 2,22,8,14,49
HDSC 1,21,6,15,48
RELAY 3,22,7,15,46
Friend Club 10,20,9,11,41
Dr. Squash 4,19,1,18,9
Dr. Squash 5,22,1,21,-18
