Team,Played,Won,Lost,Points
The Squash Club 2,18,18,0,102
Star River 4,18,13,5,64
Hong Kong Football Club 13,18,11,7,63
The Squash Club 3,18,10,8,58
Pheonix,18,9,9,58
KTSC,18,8,10,54
Honey Badgers 2,18,10,8,47
VISIONS,18,5,13,36
i-MASK Advance Squash Club 10,17,3,14,19
Vitality Squash 1,17,2,15,14
