Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Alpha CUHK,100.0,80.0,60.0,60.0,50.0,70.0,24
Sea Bear,40.0,60.0,100.0,75.0,75.0,70.0,22
North District Sports Association 1,50.0,100.0,50.0,100.0,33.33333333333333,66.66666666666666,18
Winter Warriors,60.0,40.0,80.0,75.0,75.0,66.0,23
South China Athletic Association,100.0,25.0,75.0,50.0,25.0,55.0,20
Hong Kong Football Club 12A,20.0,80.0,60.0,80.0,33.33333333333333,54.666666666666664,23
ZOMA,33.33333333333333,33.33333333333333,33.33333333333333,66.66666666666666,40.0,41.33333333333333,29
Hong Kong Football Club 12B,0.0,50.0,20.0,60.0,25.0,31.0,26
Hong Kong Racketlon Assoication 2,50.0,25.0,50.0,0.0,0.0,25.0,14
CSD Squash Team,75.0,50.0,0.0,0.0,0.0,25.0,11
Star River 2,25.0,25.0,0.0,33.33333333333333,33.33333333333333,23.333333333333332,17
Latecomers,66.66666666666666,0.0,0.0,0.0,0.0,13.333333333333332,11
