Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Ladies Recreation Club Div 14,15,14,1,73,59,16,0,6,0,13
Kowloon Cricket Club 14,15,11,4,58,50,25,0,7,0,4
North District Sports Association 3,15,10,5,55,45,30,0,6,0,1
Hong Kong Football Club 14B,15,7,8,44,40,35,13,6,3,3
Hong Kong Football Club 14A,15,7,8,39,34,41,8,5,2,0
Electrify Squash Div 14,15,5,10,38,33,42,0,8,0,2
8 Virtues + 1,15,6,9,29,28,47,7,9,5,0
X-Alpha 6,15,0,15,-2,11,64,19,0,13,0
