Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Sha Tin 3,12,12,0,65,53,7,0,2,0,0
Hong Kong Football Club 8,14,12,2,61,49,21,3,5,0,0
Striving Squash,15,6,9,42,36,39,1,2,0,0
Ladies Recreation Club Div 8,11,9,2,41,33,22,5,0,0,0
Squashathon Zero,13,5,8,37,32,33,0,1,0,0
Physical Chess 3,13,5,8,32,27,38,0,2,0,0
TOMCAT,13,5,8,28,23,42,3,0,0,0
Kinetic 2,13,3,10,21,18,47,1,3,0,0
i-Mask Advance Squash Club 2,12,1,11,20,19,41,3,1,0,0
