Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Dynamos Squash,15,14,1,78,64,10,1,17,0,0
Fusion Squash Club 1,15,10,5,51,41,34,12,4,0,0
X-Alpha 4,15,9,6,48,39,36,8,9,0,1
Vitality Squash 2,15,7,8,41,35,40,10,9,1,0
Happy Squash 3,15,6,9,39,34,41,7,12,1,0
NEXUS 3,15,5,10,37,32,43,26,2,0,0
MERCURY,15,6,9,34,29,46,0,2,1,2
LONGVIEW,15,3,12,28,25,49,0,9,0,0
