Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
X-Alpha 3,13,9,4,52,44,21,0,9,1,0
Hong Kong Football Club 7A,14,8,6,44,36,34,2,0,0,1
UST,13,8,5,44,36,29,0,6,0,0
The Best Group 1,13,6,7,38,32,33,0,6,0,0
Hong Kong Cricket Club 5,12,6,6,35,29,31,1,2,0,2
Kinetic 1,12,4,8,32,28,32,0,0,0,0
Vitality Squash 1,13,4,9,22,20,45,20,0,2,0
