Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
JESSICA L3,15,9,6,37,28,17,0,0,0,0
i-Mask Advance Squash Club L3,15,9,6,35,26,19,1,3,0,0
Hong Kong Cricket Club Rockettes,15,8,7,35,27,18,0,1,0,0
Hong Kong Football Club L3B,15,8,7,27,19,26,0,0,0,0
Hong Kong Football Club L3A,15,6,9,23,17,28,2,0,0,0
Hong Kong Football Club L3C,15,5,10,23,18,27,1,0,0,0
