Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
The Hong Kong Jockey Club Div 10,13,11,2,62,51,14,0,0,0,0
Banbil,13,8,5,49,41,24,0,5,0,0
RELAY 1,13,9,4,48,39,26,1,0,0,0
United Services Recreation Club 3,13,9,4,46,37,28,0,0,0,0
Bravo D10,13,4,9,28,24,41,0,1,0,0
Sha Tin 4,12,2,10,23,21,39,0,0,0,0
Craigengower Cricket Club,11,1,10,8,7,48,5,0,0,0
