Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
The Squash Club 1,25.0,0.0,25.0,25.0,25.0,20.0
Hong Kong Cricket Club D4B,0.0,14.285714285714285,28.57142857142857,14.285714285714285,19.047619047619044,15.238095238095237
TNGX,15.0,-25.0,40.0,20.0,10.0,12.0
Hong Kong Cricket Club D4A,-2.3809523809523796,28.57142857142857,-4.761904761904759,16.666666666666664,20.0,11.619047619047617
YLJR,-25.0,35.0,40.0,-5.0,6.666666666666657,10.333333333333329
Hong Kong Football Club 4A,-28.57142857142857,28.571428571428577,-14.285714285714285,-14.285714285714285,51.42857142857143,4.5714285714285765
Sha Tin 1,0.0,35.0,-15.0,-15.0,0.0,1.0
Kowloon Cricket Club 4,-12.5,-12.5,0.0,5.357142857142861,0.0,-3.9285714285714164
Hong Kong Football Club 4B,14.285714285714285,0.0,0.0,-14.285714285714285,-37.142857142857146,-7.4285714285714235
X-Alpha 2,-40.0,-20.0,-40.0,-40.0,16.666666666666657,-24.66666666666667
