Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,avg_win_perc
Squashathon Ladies,80.0,50.0,40.0,50.0,55.0
JESSICA Mochis,51.42857142857143,33.33333333333334,20.0,0.0,26.19047619047619
Hong Kong Football Club L4,8.333333333333329,33.33333333333333,10.0,25.0,19.166666666666664
Kwai Tsing District Squash Club L4,28.57142857142857,-28.57142857142857,-28.57142857142857,33.333333333333336,1.190476190476197
Hong Kong Cricket Club Rockettes,13.333333333333329,10.0,-3.3333333333333357,-33.33333333333333,-3.333333333333332
Hong Kong Football Club JSA,-26.66666666666667,0.0,-30.0,15.0,-10.416666666666671
JESSICA L4,-23.333333333333343,0.0,-40.0,-20.0,-20.833333333333343
The Squash Club L4,0.0,-41.66666666666666,-35.0,-46.66666666666667,-30.83333333333333
Hong Kong Cricket Club L4,16.66666666666667,-66.66666666666667,-83.33333333333334,-33.333333333333336,-41.666666666666664
