Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
NEXUS 1,100.0,100.0,100.0,100.0,0.0,80.0,5
Happy Squash 1,100.0,100.0,0.0,0.0,0.0,40.0,4
Hong Kong Football Club 3A,0.0,0.0,100.0,100.0,0.0,40.0,5
Hong Kong Football Club 3B,0.0,0.0,0.0,0.0,0.0,0.0,5
