Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Sha Tin 5,90.0,95.0,40.0,75.0,80.0,76.0,100
The Squash Club 3,60.0,60.0,80.0,65.0,50.0,63.0,100
BOSS,20.0,65.0,60.0,60.0,70.0,55.0,100
Kinetic 3,30.0,45.0,65.0,70.0,50.0,52.0,100
Star River 1,50.0,65.0,60.0,20.0,60.0,51.0,100
Global Squash 2,95.0,75.0,30.0,35.0,15.0,50.0,100
HKCC Tuesday Night Rockers,55.00000000000001,45.0,45.0,55.00000000000001,35.0,47.0,100
Tuen Mun Squash Club,60.0,30.0,45.0,45.0,55.00000000000001,47.0,100
i-Mask Advance Squash Club 4,20.0,25.0,35.0,55.00000000000001,65.0,40.0,100
7NT,25.0,35.0,60.0,25.0,35.0,36.0,100
Invader Squash,45.0,10.0,30.0,45.0,35.0,33.0,100
