Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Star River 1,83.33333333333334,83.33333333333334,100.0,80.0,50.0,79.33333333333334,26
Royal Hong Kong Yacht Club Div 12,75.0,87.5,87.5,75.0,71.42857142857143,79.28571428571429,39
Global Squash 2,33.33333333333333,100.0,33.33333333333333,100.0,66.66666666666666,66.66666666666666,15
Sha Tin 5,50.0,66.66666666666666,50.0,66.66666666666666,100.0,66.66666666666666,28
Physical Chess 4,42.857142857142854,66.66666666666666,33.33333333333333,40.0,60.0,48.57142857142857,29
Winter Warriors,80.0,40.0,40.0,60.0,0.0,44.0,25
CSD Squash Team,100.0,60.0,25.0,0.0,0.0,37.0,18
Hong Kong Football Club 12A,0.0,20.0,50.0,50.0,50.0,34.0,22
Hong Kong Football Club 12B,20.0,20.0,40.0,20.0,40.0,28.0,25
SKCSC Div 12,16.666666666666664,33.33333333333333,16.666666666666664,0.0,20.0,17.333333333333332,28
Latecomers,60.0,0.0,0.0,0.0,0.0,12.0,19
