Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
i-Mask Advance Squash Club 1,100.0,75.0,75.0,50.0,50.0,70.0,20
Hong Kong Football Club 7B,40.0,80.0,60.0,80.0,80.0,68.0,25
Physical Chess 2,75.0,75.0,75.0,75.0,33.33333333333333,66.66666666666666,19
UST,100.0,80.0,40.0,25.0,50.0,59.0,22
Hong Kong Cricket Club D7B,28.57142857142857,57.14285714285714,71.42857142857143,42.857142857142854,83.33333333333334,56.66666666666667,34
Hong Kong Football Club 7A,83.33333333333334,33.33333333333333,66.66666666666666,33.33333333333333,50.0,53.33333333333333,30
Xavier,50.0,75.0,50.0,50.0,0.0,45.0,18
Thunder 1,50.0,50.0,50.0,0.0,50.0,40.0,20
Hong Kong Cricket Club D7A,20.0,40.0,40.0,60.0,0.0,32.0,22
Kinetic 1,16.666666666666664,33.33333333333333,16.666666666666664,0.0,80.0,29.333333333333332,29
Social Squash Team,33.33333333333333,0.0,16.666666666666664,50.0,40.0,28.0,29
