Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Hong Kong Football Club 3A,10,10,0,46,36,14
Kowloon Cricket Club 3A,9,7,2,39,33,12
Kowloon Cricket Club 3B,10,7,3,36,29,21
Young Player 3,9,6,3,36,30,15
Happy Squash 1,9,6,3,33,27,18
TNGX,11,3,8,23,20,35
NEXUS 1,9,2,7,19,17,28
Hong Kong Football Club 3B,10,1,9,14,13,37
Sha Tin 1,9,1,8,11,10,35
