Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
The Hong Kong Jockey Club Div 10,10,9,1,50,41,9
United Services Recreation Club 3,9,7,2,35,28,17
Banbil,9,6,3,35,29,16
RELAY 1,10,6,4,34,28,22
Bravo D10,9,3,6,19,16,29
Sha Tin 4,8,0,8,12,12,28
Craigengower Cricket Club,9,1,8,7,6,39
