Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
JESSICA L4,9,9,0,34,25,2
Hong Kong Cricket Club L4,10,9,1,32,23,7
Hong Kong Football Club JSA,8,5,3,20,16,8
Hong Kong Football Club L4,10,4,6,17,13,17
JESSICA Smashin' Mochi,9,2,7,10,8,19
Electrify Squash Ladies,9,1,8,7,6,21
i-Mask Advance Squash Club L4,9,2,7,6,5,22
