Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Hong Kong Football Club 7B,10,7,3,40,33,17
Kowloon Cricket Club 7,10,7,3,36,30,20
The Squash Club 2,9,6,3,33,27,18
Xavier,8,4,4,26,22,18
Physical Chess 2,9,4,5,26,22,23
Hong Kong Cricket Club 6,8,4,4,23,19,21
Twister 2,10,0,10,7,7,43
