Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
X-Alpha 1,11,11,0,59,48,7
Kowloon Cricket Club 4,10,8,2,44,36,14
United Services Recreation Club 1,11,5,6,36,31,24
Hong Kong Football Club 4A,11,6,5,34,28,27
Hong Kong Football Club 4B,10,5,5,29,24,26
NEXUS 2,11,3,8,24,21,34
Hong Kong Cricket Club 3,10,3,7,21,18,32
Sha Tin 2,10,1,9,5,4,46
