Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Friend Club,11,9,2,48,39,16
i-Mask Advance Squash Club 3,11,8,3,43,35,20
Kwai Tsing District Squash Club,11,6,5,36,30,25
Kowloon Cricket Club 9,10,6,4,32,26,24
Centre Squash,11,4,7,27,23,32
Hong Kong Football Club 9,10,4,6,25,21,29
HKPF Squash Team,11,2,9,24,22,33
The Best Group 2,11,4,7,23,19,36
