Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6,7,8,9,10,11,12
TNG 2,22,15.52976488244122,6.470235117558779,82.40520260130066,95.84792396198098,29.014507253626814,26.313156578289142,23.011505752876438,17.508754377188595,3.001500750375188,0.8504252126063032,0.25012506253126565,0.05002501250625312,0.0,0.0,0.0,0.0
TNG 1,22,14.937968984492246,7.0620310155077535,82.19209604802401,94.94747373686845,27.963981990995496,23.411705852926463,23.911955977988995,19.65982991495748,4.252126063031516,0.5502751375687844,0.1500750375187594,0.10005002501250625,0.0,0.0,0.0,0.0
Greenfield,22,15.176088044022011,6.823911955977989,81.1855927963982,94.5472736368184,23.51175587793897,24.81240620310155,24.81240620310155,21.410705352676338,3.951975987993997,0.9504752376188095,0.4502251125562781,0.10005002501250625,0.0,0.0,0.0,0.0
Royal Hong Kong Yacht Club Div 13,22,14.778389194597299,7.221610805402701,80.51175587793897,92.89644822411206,19.209604802401202,24.112056028014006,24.312156078039017,25.26263131565783,4.852426213106553,1.4507253626813406,0.3001500750375188,0.3501750875437719,0.10005002501250625,0.0,0.05002501250625312,0.0
Arctic Circle,22,10.755377688844423,11.244622311155577,64.97248624312155,9.504752376188094,0.10005002501250625,0.80040020010005,1.900950475237619,6.7033516758379195,26.613306653326664,21.61080540270135,16.95847923961981,10.305152576288144,7.5037518759379696,4.8024012006003005,2.301150575287644,0.400200100050025
North District Sports Association 2,22,10.775887943971986,11.224112056028014,64.1415707853927,6.153076538269135,0.1500750375187594,0.2001000500250125,1.1005502751375689,4.702351175587794,24.062031015507753,22.311155577788895,19.209604802401202,11.405702851425712,7.953976988494247,5.602801400700351,2.451225612806403,0.8504252126063032
Squashathon PLZ,22,9.36168084042021,12.63831915957979,62.70785392696348,3.9019509754877437,0.05002501250625312,0.3001500750375188,0.7003501750875438,2.851425712856428,17.258629314657327,20.36018009004502,17.958979489744873,14.607303651825912,11.85592796398199,7.403701850925462,5.152576288144072,1.500750375187594
Vitality Squash 3,22,9.441720860430216,12.558279139569786,57.90345172586293,0.8504252126063032,0.0,0.05002501250625312,0.1500750375187594,0.6503251625812907,5.7528764382191095,10.305152576288144,13.10655327663832,17.608804402201102,16.45822911455728,16.708354177088545,13.206603301650826,6.003001500750376
Physical Chess 4,22,8.002501250625313,13.997498749374687,57.325662831415706,0.7003501750875438,0.0,0.0,0.05002501250625312,0.6503251625812907,3.9019509754877437,7.953976988494247,12.756378189094548,15.757878939469736,17.508754377188595,18.55927963981991,16.408204102051023,6.453226613306653
M&M Squash,22,8.860430215107554,13.139569784892446,56.76438219109555,0.40020010005002504,0.0,0.0,0.05002501250625312,0.3501750875437719,3.951975987993997,7.553776888444222,10.805402701350674,16.15807903951976,18.009004502251123,18.55927963981991,16.208104052026012,8.354177088544272
Bravo D13,22,8.037018509254628,13.962981490745372,54.84792396198099,0.25012506253126565,0.0,0.0,0.0,0.25012506253126565,2.301150575287644,5.7528764382191095,7.2536268134067035,11.655827913956978,16.60830415207604,19.959979989995,23.71185592796398,12.506253126563283
Star River 3,22,6.343171585792897,15.656828414207103,47.04202101050525,0.0,0.0,0.0,0.0,0.0,0.10005002501250625,0.3501750875437719,0.80040020010005,1.900950475237619,4.00200100050025,8.404202101050526,20.51025512756378,63.9319659829915
