Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
SKCSC M4,92.3076923076923,61.53846153846154,61.53846153846154,69.23076923076923,69.23076923076923,70.76923076923077,65
Hong Kong Football Club M4A,61.53846153846154,84.61538461538461,76.92307692307693,53.84615384615385,53.84615384615385,66.15384615384616,65
WAKO,69.23076923076923,46.15384615384615,53.84615384615385,84.61538461538461,75.0,65.76923076923076,64
Kowloon Cricket Club M4,38.46153846153847,76.92307692307693,69.23076923076923,53.84615384615385,38.46153846153847,55.384615384615394,65
Hong Kong Cricket Club M4,61.53846153846154,53.84615384615385,69.23076923076923,46.15384615384615,46.15384615384615,55.38461538461538,65
United Services Recreation Club M4,53.84615384615385,30.76923076923077,46.15384615384615,61.53846153846154,66.66666666666666,51.7948717948718,64
Hong Kong Football Club M4B,30.76923076923077,61.53846153846154,69.23076923076923,58.333333333333336,33.33333333333333,50.64102564102565,63
Bolton,61.53846153846154,38.46153846153847,0.0,25.0,33.33333333333333,31.666666666666664,63
Hong Kong Club Blue,15.384615384615385,15.384615384615385,30.76923076923077,38.46153846153847,53.84615384615385,30.769230769230766,65
Royal Hong Kong Yacht Club M4,15.384615384615385,30.76923076923077,23.076923076923077,7.6923076923076925,30.76923076923077,21.53846153846154,65
