Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Royal Hong Kong Yacht Club Div 14,61.53846153846154,61.53846153846154,92.3076923076923,92.3076923076923,83.33333333333334,78.2051282051282,64
The Squash Club 4,100.0,76.92307692307693,75.0,50.0,37.5,67.88461538461539,56
Physical Chess 5,41.66666666666667,66.66666666666666,75.0,75.0,75.0,66.66666666666666,60
North District Sports Association 2,91.66666666666666,66.66666666666666,41.66666666666667,58.333333333333336,60.0,63.666666666666664,58
8 Virtues + 1,46.15384615384615,75.0,16.666666666666664,54.54545454545454,85.71428571428571,55.61605061605061,55
Hong Kong Football Club 14,58.333333333333336,25.0,66.66666666666666,45.45454545454545,80.0,55.090909090909086,57
TNG 3,58.333333333333336,27.27272727272727,36.36363636363637,63.63636363636363,55.55555555555556,48.23232323232323,54
TKO Junior 1,38.46153846153847,69.23076923076923,69.23076923076923,38.46153846153847,23.076923076923077,47.692307692307686,65
RELAY 2,36.36363636363637,27.27272727272727,18.181818181818183,55.55555555555556,50.0,37.474747474747474,50
Ladies Recreation Club Div 14,30.76923076923077,46.15384615384615,66.66666666666666,16.666666666666664,22.22222222222222,36.495726495726494,59
Squash-On,25.0,50.0,25.0,50.0,0.0,30.0,54
Fusion Squash Club 4,8.333333333333332,0.0,8.333333333333332,0.0,20.0,7.333333333333333,58
