Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Electrify Squash Div 13,80.0,93.33333333333333,86.66666666666667,86.66666666666667,90.9090909090909,87.51515151515153,71
Sha Tin 6,73.33333333333333,73.33333333333333,60.0,57.14285714285714,85.71428571428571,69.9047619047619,66
Fusion Squash Club 2,57.14285714285714,64.28571428571429,50.0,58.333333333333336,70.0,59.95238095238096,64
SocGen Squash,43.75,46.666666666666664,60.0,69.23076923076923,75.0,58.92948717948718,67
HKIS Div 13,25.0,41.66666666666667,45.45454545454545,62.5,100.0,54.92424242424242,45
Energy Squash Club 2,15.384615384615385,76.92307692307693,92.3076923076923,54.54545454545454,33.33333333333333,54.498834498834505,56
Energy Squash Club 1,46.666666666666664,28.57142857142857,57.14285714285714,36.36363636363637,28.57142857142857,39.46320346320347,61
X-Alpha 5,61.53846153846154,25.0,41.66666666666667,33.33333333333333,33.33333333333333,38.97435897435897,58
i-Mask Advance Squash Club 5,80.0,50.0,30.0,0.0,25.0,37.0,39
Kinetic 4,64.28571428571429,14.285714285714285,35.714285714285715,30.76923076923077,37.5,36.510989010989015,63
Yuen Long District Sports Association Limited,30.76923076923077,8.333333333333332,18.181818181818183,44.44444444444444,37.5,27.845765345765347,53
Happy Squash 4,21.428571428571427,64.28571428571429,7.142857142857142,30.76923076923077,8.333333333333332,26.391941391941394,67
