Team Name,Home,Average Home Score,Average Away Score,Difference
7NT,Cornwall Street (CSPSC),4.333333333333333,3.8,0.5333333333333332
i-Mask Advance Squash Club 13,Cornwall Street (CSPSC),4.0,3.8,0.20000000000000018
Friend Club 6,Cornwall Street (CSPSC),1.3333333333333333,1.2,0.1333333333333333
Latecomers,Kwun Chung (KCSC),1.4545454545454546,1.5,-0.045454545454545414
Kinetic 7,Yeung Uk Road (YURSC),2.4166666666666665,2.6666666666666665,-0.25
Giant 3,Cornwall Street (CSPSC),2.75,3.2,-0.4500000000000002
The Zero Squash Club D17,Cornwall Street (CSPSC),3.25,3.8,-0.5499999999999998
Kwai Tsing District Squash Club 2,Cornwall Street (CSPSC),0.8333333333333334,3.0,-2.1666666666666665
