Team Name,Home,Average Home Score,Average Away Score,Difference
i-Mask Advance Squash Club 8,Cornwall Street (CSPSC),2.4,0.8333333333333334,1.5666666666666664
Spark 3,HK Squash Centre (HKSC),3.3,2.2,1.0999999999999996
YLJR 2,Yuen Long Jockey Club (YLJCSC),2.75,1.9,0.8500000000000001
SKCSC,Cornwall Street (CSPSC),2.8333333333333335,2.0,0.8333333333333335
Friend Club 5,Cornwall Street (CSPSC),4.75,4.428571428571429,0.3214285714285712
Vitality Squash 2,HK Squash Centre (HKSC),1.1,1.0,0.10000000000000009
Giant 1,Cornwall Street (CSPSC),2.3333333333333335,3.7142857142857144,-1.380952380952381
