Team Name,Home,Average Home Score,Average Away Score,Difference
HK Club Gold,HK CLUB,2.2,1.9,0.30000000000000027
Hong Kong Football Club M1B,Hong Kong Football Club (HKFC),1.5,1.375,0.125
Hong Kong Football Club M1A,Hong Kong Football Club (HKFC),1.375,1.5,-0.125
Hong Kong Cricket Club M1A,Hong Kong Cricket Club (HKCC),2.5,2.75,-0.25
Hong Kong Cricket Club M1B,Hong Kong Cricket Club (HKCC),2.25,2.625,-0.375
United Services Recreation Club M1 Cougars,United Services Recreation Club (USRC),1.6,2.4,-0.7999999999999998
