Team Name,Home,Average Home Score,Average Away Score,Difference
Smart Squash 2,Cornwall Street (CSPSC),3.4,2.8,0.6000000000000001
Spark 1,HK Squash Centre (HKSC),3.4285714285714284,2.857142857142857,0.5714285714285712
The New Generation X,Cornwall Street (CSPSC),3.6,3.2,0.3999999999999999
Hong Kong Cricket Club 3,Hong Kong Cricket Club (HKCC),3.125,2.75,0.375
i-Mask Advance Squash Club 2,Cornwall Street (CSPSC),2.2,2.0,0.20000000000000018
Perrier Sergio Tacchini KCC 5,Kowloon Cricket Club (KCC),3.25,3.125,0.125
Hong Kong Football Club 5,Hong Kong Football Club (HKFC),2.5,2.5,0.0
The Squash Club 1,Cornwall Street (CSPSC),0.8,0.8,0.0
Kinetic 1,HK Squash Centre (HKSC),0.8571428571428571,1.1428571428571428,-0.2857142857142857
