Team Name,Home,Average Home Score,Average Away Score,Difference
Hong Kong Football Club L2C,Hong Kong Football Club (HKFC),1.5,0.75,0.75
Hong Kong Football Club L2B,Hong Kong Football Club (HKFC),2.75,2.25,0.5
Hong Kong Cricket Club L2A,Hong Kong Cricket Club (HKCC),2.5,2.5,0.0
Hong Kong Cricket Club L2B,Hong Kong Cricket Club (HKCC),1.5,1.8333333333333333,-0.33333333333333326
Hong Kong Football Club L2A,Hong Kong Football Club (HKFC),1.25,3.0,-1.75
