Team Name,Home,Average Home Score,Average Away Score,Difference
Hong Kong Football Club L3B,Hong Kong Football Club (HKFC),1.8333333333333333,1.1666666666666667,0.6666666666666665
Polladies,Police Sports & Recreation Club (PSRC),2.6,2.1,0.5
Perrier Ladies,HK Squash Centre (HKSC),3.0,2.8,0.20000000000000018
Hong Kong Football Club L3C,Hong Kong Football Club (HKFC),0.16666666666666666,0.6666666666666666,-0.5
Hong Kong Football Club L3A,Hong Kong Football Club (HKFC),0.6666666666666666,1.1666666666666667,-0.5000000000000001
Hong Kong Cricket Club Rockettes,Hong Kong Cricket Club (HKCC),2.2,3.1,-0.8999999999999999
