Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Football Club M1B,16,12,4,48,36,12,0,0,0,0
Hong Kong Football Club M1A,16,13,3,46,33,15,2,0,0,0
Hong Kong Cricket Club M1B,16,8,8,32,24,24,0,0,0,0
Hong Kong Cricket Club M1A,16,4,12,21,17,31,0,2,0,0
Ladies Recreation Club M1,16,3,13,13,10,38,0,0,0,0
