Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
JESSICA L4,17,15,2,59,44,7,0,3,0,1
Hong Kong Cricket Club L4,18,16,2,56,40,14,0,1,0,0
Hong Kong Football Club JSA,17,12,5,49,38,13,0,5,1,0
Hong Kong Football Club L4,17,6,11,27,21,30,0,1,0,0
JESSICA Smashin' Mochi,17,4,13,18,16,35,1,1,2,0
i-Mask Advance Squash Club L4,17,4,13,13,10,41,5,2,1,3
Electrify Squash Ladies,17,3,14,13,11,40,7,0,1,1
