Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
The Hong Kong Jockey Club Div 10,7,6,1,35,29,6,0,0,0,0
RELAY 1,7,6,1,30,24,11,0,0,0,0
United Services Recreation Club 3,7,5,2,25,20,15,0,0,0,0
Banbil,7,4,3,24,20,15,0,0,0,0
Bravo D10,7,2,5,13,11,24,0,0,0,0
Sha Tin 4,7,0,7,10,10,25,0,0,0,0
Craigengower Cricket Club,6,1,5,7,6,24,0,0,0,0
