Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Young Player 3,4,4,0,20,16,4
Hong Kong Football Club 3A,4,4,0,19,15,5
Kowloon Cricket Club 3A,4,3,1,18,15,5
Kowloon Cricket Club 3B,4,3,1,15,12,8
TNGX,5,2,3,13,11,14
Happy Squash 1,3,2,1,10,8,7
NEXUS 1,5,1,4,10,9,16
Hong Kong Football Club 3B,5,0,5,5,5,20
Sha Tin 1,4,0,4,4,4,16
