Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Kowloon Cricket Club 2,4,4,0,18,14,2
Hong Kong Football Club 2B,4,3,1,13,10,6
Hong Kong Cricket Club 2,4,1,3,7,6,10
Hong Kong Football Club 2A,3,1,2,6,5,7
Young Player 2,3,0,3,1,1,11
