Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Electrify Squash Div 15,5,5,0,24,19,6
RELAY 2,5,3,2,19,16,9
Squash-On,5,4,1,18,14,11
Squashathon MeGa,5,3,2,16,13,12
Fusion Squash Club 3,5,2,3,15,13,12
TNG 3,5,2,3,12,10,15
Serve - Ivors,5,1,4,8,7,18
i-Mask Advance Squash Club 6,5,0,5,8,8,17
