Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
JESSICA L4,4,4,0,15,11,1
Hong Kong Cricket Club L4,4,4,0,13,9,3
Hong Kong Football Club JSA,4,3,1,12,9,3
JESSICA Smashin' Mochi,4,2,2,8,6,6
Hong Kong Football Club L4,5,1,4,6,5,10
Electrify Squash Ladies,5,1,4,5,4,11
i-Mask Advance Squash Club L4,4,0,4,0,1,11
