Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Ladies Recreation Club Div 14,5,5,0,23,18,7
Kowloon Cricket Club 14,5,3,2,18,15,10
Electrify Squash Div 14,5,3,2,17,14,11
Hong Kong Football Club 14B,5,2,3,16,14,11
Hong Kong Football Club 14A,5,2,3,14,12,13
North District Sports Association 3,5,2,3,14,12,13
8 Virtues + 1,5,3,2,13,10,15
X-Alpha 6,5,0,5,5,5,20
