Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
X-Alpha 1,5,5,0,27,22,3
Kowloon Cricket Club 4,5,4,1,22,18,7
United Services Recreation Club 1,5,3,2,19,16,9
Hong Kong Football Club 4A,5,3,2,18,15,10
Hong Kong Football Club 4B,5,3,2,16,13,12
NEXUS 2,5,1,4,11,10,15
Hong Kong Cricket Club 3,5,1,4,7,6,19
Sha Tin 2,5,0,5,0,0,25
