Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Hong Kong Football Club 5A,5,5,0,23,18,7
Physical Chess 1,5,4,1,19,15,10
Uncle,5,3,2,17,14,11
Happy Squash 2,5,3,2,17,14,11
X-Alpha 2,5,3,2,17,14,11
Hong Kong Racketlon Association 1,5,3,2,16,13,12
Squashathon,5,2,3,13,12,13
The Squash Club 1,5,1,4,12,11,14
Hong Kong Football Club 5B,5,1,4,11,10,15
i-Mask Advance Squash Club 1,5,0,5,4,4,21
