Home Team,Away Team,Venue,Match Week,Date
8 Virtues + 1,X-Alpha 6,Cornwall Street Squash Centre,6,2024-11-30
North District Sports Association 3,X-Alpha 6,Cornwall Street Squash Centre,7,2024-12-14
Hong Kong Football Club 14B,Electrify Squash Div 14,HK Squash Centre,7,2024-12-14
Hong Kong Football Club 14B,Hong Kong Football Club 14A,Hong Kong Football Club,8,2025-01-04
X-Alpha 6,North District Sports Association 3,Cornwall Street Squash Centre,14,2025-02-22
Hong Kong Football Club 14A,Hong Kong Football Club 14B,Hong Kong Football Club,15,2025-03-01
North District Sports Association 3,X-Alpha 6,Cornwall Street Squash Centre,21,2025-04-12
